기업명,날짜,뉴스제목,URL
STX엔진,2024.03.21,외국인이 선호한 종목 1위 삼성전자 주가·2위 KODEX 코스닥150선물인버...,https://cwn.kr/article/1065573302670085
STX엔진,2024.03.21,"방위산업·전쟁·테러 관련주, '미소가득' 삼현, 에이스테크, 우리기술...",https://www.pointdaily.co.kr/news/articleView.html?idxno=194629
STX엔진,2024.03.22,현대로템 주가 덩실덩실...GTX-C 양주시 덕정역~수원역 부각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=253789
STX엔진,2024.03.22,"3/21 외국인 순매수 상위 종목 기술력, '고평가' HLB·에코프로비엠·SK하...",https://www.pointdaily.co.kr/news/articleView.html?idxno=194652
STX엔진,2024.03.22,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=441324
STX엔진,2024.03.23,쎄트렉아이 주가 다시 일어서나... 지구 관측 서비스 시장 도전장,https://www.pinpointnews.co.kr/news/articleView.html?idxno=253933
STX엔진,2024.03.24,"방위산업·전쟁·테러 관련주, '웃음' 삼현·에이스테크·현대로템·한화...",https://www.pointdaily.co.kr/news/articleView.html?idxno=194821
STX엔진,2024.03.25,국내 방산기업 경영지표로 보는 도전과제와 제안,http://www.newsroad.co.kr/news/articleView.html?idxno=28173
STX엔진,2024.03.26,HD한국조선해양 주가 힘찬 뱃고동...벌써 연간 목표 수주액 65%가량 달성,https://www.pinpointnews.co.kr/news/articleView.html?idxno=254510
STX엔진,2024.03.26,1위 삼성중공업·2위 한화오션·3위 현대힘스…3월 4주차 조선 부문 주식...,http://www.srtimes.kr/news/articleView.html?idxno=153662
STX엔진,2024.03.27,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 3월 ...",https://cwn.kr/article/1065571509072409
STX엔진,2024.03.27,현대힘스 주가 초강세... 미-중 조선업 갈등 수혜 전망,https://www.pinpointnews.co.kr/news/articleView.html?idxno=254621
